ticker,date,title,url,domain,language,tone,source
AAPL,2020-02-01,Amazon value tops US$1 tril after results beat expectations,https://www.freemalaysiatoday.com/category/business/2020/02/01/amazon-value-tops-us1-tril-after-results-beat-expectations/,freemalaysiatoday.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,"Hong Kong Medical Worker to Strike , Cases Approach 12 , 000 : Virus Update",https://www.msn.com/en-us/news/world/apple-shuts-stores-hong-kong-medical-strike-set-virus-update/ar-BBZx7Ys,msn.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Travel curbs mount on China as virus toll rises | World | News,https://www.journalpioneer.com/news/world/travel-curbs-mount-on-china-as-virus-toll-rises-405568/,journalpioneer.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Russia to evacuate citizens from China as virus toll rises,https://www.physiciansweekly.com/russia-to-evacuate-citizens/,physiciansweekly.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,"Hong Kong Medical Worker to Strike , Cases Approach 12 , 000 : Virus Update",https://www.msn.com/en-us/news/world/hong-kong-medical-worker-to-strike-cases-approach-12000-virus-update/ar-BBZx7Ys,msn.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Apple Closes All Its Stores in China ( NASDAQ : AAPL ) ,https://247wallst.com/consumer-electronics/2020/02/01/apple-shutters-all-its-stores-in-china/,247wallst.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Travel curbs mount on China as virus toll rises | World | News,https://www.theguardian.pe.ca/news/world/russia-to-evacuate-citizens-from-china-as-virus-toll-rises-405568/,theguardian.pe.ca,English,0.0,gdelt_gkg
AAPL,2020-02-01,陸Apple Store零售店 暫停營運,https://ctee.com.tw/news/china/213909.html,ctee.com.tw,Chinese,0.0,gdelt_gkg
AAPL,2020-02-01,Travel curbs mount on China as virus toll rises | World | News,https://www.capebretonpost.com/news/world/travel-curbs-mount-on-china-as-virus-toll-rises-405568/,capebretonpost.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Russia to evacuate citizens from China as virus toll rises,https://uk.reuters.com/article/us-china-health/russia-to-evacuate-citizens-from-china-as-virus-toll-rises-idUKKBN1ZV38I,uk.reuters.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Apple to shut down all official stores in Chinese mainland,https://thefinancialexpress.com.bd/trade/apple-to-shut-down-all-official-stores-in-chinese-mainland-1580563701,thefinancialexpress.com.bd,English,0.0,gdelt_gkg
AAPL,2020-02-01,Russia to evacuate citizens from China as virus toll rises,https://www.reuters.com/article/us-china-health/russia-to-evacuate-citizens-from-china-as-virus-toll-rises-idUSKBN1ZV38I,reuters.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Companies feel impact of coronavirus outbreak in China,https://www.reuters.com/article/us-china-health-business-impact-factbox/companies-feel-impact-of-coronavirus-outbreak-in-china-idUSKBN1ZU1LG,reuters.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Russia to evacuate citizens from China as virus toll rises | World | News,https://www.thechronicleherald.ca/news/world/russia-to-evacuate-citizens-from-china-as-virus-toll-rises-405568/,thechronicleherald.ca,English,0.0,gdelt_gkg
AAPL,2020-02-01,قيود دولية .. كورونا  يعمق عزلة الصين عن العالم,https://sabq.org/KjwTr4,sabq.org,Arabic,0.0,gdelt_gkg
AAPL,2020-02-01,Apple to close all China mainland stores due to virus outbreak,https://www.channelnewsasia.com/news/business/apple-to-close-all-china-mainland-stores-due-to-virus-outbreak-12381144,channelnewsasia.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,جريدة الرياض | عدد الإصابات بكورونا يصل إلى 12 ألف داخل الصين .. وارتفاع عدد الوفيات إلى 259,http://www.alriyadh.com/1802027,alriyadh.com,Arabic,0.0,gdelt_gkg
AAPL,2020-02-01,Russia to evacuate citizens from China as virus toll rises - International - World,http://english.ahram.org.eg/NewsContent/2/9/362712/World/International/Russia-to-evacuate-citizens-from-China-as-virus-to.aspx,english.ahram.org.eg,English,0.0,gdelt_gkg
AAPL,2020-02-01,WRAPUP 9 - Russia to evacuate citizens from China as virus toll rises,https://www.cnbc.com/2020/02/01/reuters-america-wrapup-9-russia-to-evacuate-citizens-from-china-as-virus-toll-rises.html,cnbc.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,China faces more border curbs as virus death toll rises,http://morungexpress.com/china-faces-more-border-curbs-virus-death-toll-rises,morungexpress.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Russia to evacuate citizens from China as virus toll rises,https://in.reuters.com/article/us-china-health/russia-to-evacuate-citizens-from-china-as-virus-toll-rises-idINKBN1ZV38I,in.reuters.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,"U . S . Confirms Eighth Case , Apple Closes Stores : Virus Update",https://www.msn.com/en-us/news/world/us-confirms-eighth-case-apple-closes-stores-virus-update/ar-BBZx7Ys,msn.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,"Apple Closes Chinese Stores , Corporate Offices Due to Coronavirus",https://www.wsj.com/articles/apple-closes-chinese-stores-corporate-offices-due-to-coronavirus-11580580600,wsj.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Travel curbs mount on China as virus toll rises,https://www.metro.us/news/the-big-stories/travel-curbs-mount-china-virus-toll-rises,metro.us,English,0.0,gdelt_gkg
AAPL,2020-02-01,"U . S . Confirms Eighth Case , Apple Closes Stores : Virus Update",https://www.msn.com/en-us/news/world/apple-shuts-stores-us-confirms-eight-case-virus-update/ar-BBZx7Ys,msn.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Companies feel impact of coronavirus outbreak in China,https://in.reuters.com/article/us-china-health-business-impact-factbox/companies-feel-impact-of-coronavirus-outbreak-in-china-idINKBN1ZU1LG,in.reuters.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Bloomberg : Hong Kong medical workers vote to go on strike | KyivPost,https://www.kyivpost.com/world/bloomberg-hong-kong-medical-workers-vote-to-go-on-strike.html,kyivpost.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,"Death toll from China virus rises to 259 , border curbs disrupt more flights",https://ottawacitizen.com/pmn/health-pmn/death-toll-from-china-virus-rises-to-259-border-curbs-disrupt-more-flights/wcm/df63b189-fac2-4e00-b0fa-846217486624,ottawacitizen.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,China faces more border curbs as virus death toll rises,https://uk.reuters.com/article/uk-china-health/travel-curbs-mount-on-china-as-virus-toll-rises-idUKKBN1ZV38E,uk.reuters.com,English,0.0,gdelt_gkg
AAPL,2020-02-01,Russia to evacuate citizens from China as virus toll rises,http://news.trust.org/item/20200201162657-dxbuy,news.trust.org,English,0.0,gdelt_gkg
