ticker,date,title,url,domain,language,tone,source
NFLX,2017-02-01,Decode your children texting slang,http://www.ksdk.com/entertainment/television/programs/decode-your-childrens-texting-slang/395244262,ksdk.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories ,http://www.bradfordera.com/lifestyle/entertainment/tv-s-oxygen-network-to-focus-on-crime-stories/article_ce9a2b06-978a-5874-87af-577ab2d0725d.html,bradfordera.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories ,http://www.nwitimes.com/entertainment/tv-s-oxygen-network-to-focus-on-crime-stories/article_7b7ed672-9a63-5d50-a7f7-0b4a55039169.html,nwitimes.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,News from The Associated Press,http://hosted.ap.org/dynamic/stories/U/US_TV_OXYGEN_CRIME?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-02-01-17-20-05,hosted.ap.org,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories ,http://fremonttribune.com/entertainment/tv-s-oxygen-network-to-focus-on-crime-stories/article_4ffa5cd2-e683-5528-859b-16365fd49154.html,fremonttribune.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories ,http://journaltimes.com/entertainment/tv-s-oxygen-network-to-focus-on-crime-stories/article_cc2695b8-8865-51af-a894-ae17c8c9a0d8.html,journaltimes.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories,http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=11793315,nzherald.co.nz,English,0.0,gdelt_gkg
NFLX,2017-02-01,What to binge watch with your babe this Valentine Day,http://www.kamloopsbcnow.com/the_bin/lifestyle/news/Entertainment/17/02/01/What_to_binge_watch_with_your_babe_this_Valentine_s_Day/,kamloopsbcnow.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,  Game of Throne Star Maisie Williams Teases  Huge Cliffhanger  ,http://www.digitaltrends.com/movies/game-of-thrones-season-7-cliffhanger/,digitaltrends.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,Kodin Kuvalehti,http://www.kodinkuvalehti.fi/blogit/chocolate-and-sparkles/kaikki-elamanmuutokset-kiteytyvat-ikeassa-kaymiseen,kodinkuvalehti.fi,Finnish,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories ,http://www.fredericksburg.com/entertainment/entertainment-wire/tv-s-oxygen-network-to-focus-on-crime-stories/article_28fe5724-f7fa-5783-90f6-5d828bf00df5.html,fredericksburg.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories,http://kdhnews.com/news/ap/tv-s-oxygen-network-to-focus-on-crime-stories/article_0e8e70ce-c571-5c89-b061-a96ab61993f4.html,kdhnews.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories,http://www.abc-7.com/story/34403861/tvs-oxygen-network-to-focus-on-crime-stories,abc-7.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,Vera Farmiga,http://www.backstage.com/news/vera-farmiga-and-steve-carellstarring-films-begin-casting/,backstage.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,IAC Beats Estimates With HomeAdvisor a  Standout  Unit,https://www.bloomberg.com/news/articles/2017-02-01/iac-earnings-beat-estimates-with-homeadvisor-as-standout-unit,bloomberg.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,"  Aquaman  Looks to Cast Nicole Kidman , Plus  Get Down  Star as Villain",http://www.digitaltrends.com/movies/aquaman-casting-nicole-kidman-yahya-abdul-nateen-ii/,digitaltrends.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories ,http://lacrossetribune.com/entertainment/tv-s-oxygen-network-to-focus-on-crime-stories/article_1288c5ae-9128-58f0-ac18-20fe16fcb0bc.html,lacrossetribune.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories ,http://muscatinejournal.com/entertainment/tv-s-oxygen-network-to-focus-on-crime-stories/article_ef6e9ffc-b865-5cc0-a068-00c2ae3ce5ba.html,muscatinejournal.com,English,0.0,gdelt_gkg
NFLX,2017-02-01,TV Oxygen network to focus on crime stories,http://www.sunherald.com/news/business/article130151624.html,sunherald.com,English,0.0,gdelt_gkg
