form,date,accession,document,size_bytes,ticker,cik,edgar_url
8-K,2026-05-29,0001628280-26-039193,meta-20260527.htm,239349,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828026039193/0001628280-26-039193-index.htm
8-K,2026-05-04,0001193125-26-204128,d134616d8k.htm,625250,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000119312526204128/0001193125-26-204128-index.htm
10-Q,2026-04-30,0001628280-26-028526,meta-20260331.htm,9615242,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/0001628280-26-028526-index.htm
8-K,2026-04-29,0001628280-26-028364,meta-20260429.htm,410993,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828026028364/0001628280-26-028364-index.htm
8-K,2026-04-14,0001628280-26-025108,meta-20260408.htm,180212,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828026025108/0001628280-26-025108-index.htm
10-K,2026-01-29,0001628280-26-003942,meta-20251231.htm,14509410,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/0001628280-26-003942-index.htm
8-K,2026-01-28,0001628280-26-003832,meta-20260128.htm,495724,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003832/0001628280-26-003832-index.htm
8-K,2026-01-16,0001628280-26-002429,meta-20260112.htm,185570,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828026002429/0001628280-26-002429-index.htm
8-K,2025-12-19,0001628280-25-058337,meta-20251219.htm,179965,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828025058337/0001628280-25-058337-index.htm
8-K,2025-12-12,0001628280-25-056768,meta-20251205.htm,639312,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828025056768/0001628280-25-056768-index.htm
8-K,2025-11-03,0001193125-25-262593,d75422d8k.htm,635017,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000119312525262593/0001193125-25-262593-index.htm
10-Q,2025-10-30,0001628280-25-047240,meta-20250930.htm,10314667,META,0001326801,https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/0001628280-25-047240-index.htm
